Link Record ID#,Campaign Type,Campaign - Initiative - Page Name,Campaign  Name - Look up,Campaign Name,Link URL,Link Domain,Original URL,Page Rank - URL,Page Rank - Domain,Anchor Text,Anchor Text Type,Inbound URL,Inbound URL Type,Link Location,Date Reported,Date T1 Sent,Link Type,Customer Name,Related Campaign,ULD,Campaign - Initiative Record ID# - Marketing Project - Page Type,Campaign - Email Marketing Actual Send Out Date
6747,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://www.cmcss.net/schools/schoolwebsites/curriculum.aspx?locid=NEHS,http://www.cmcss.net/,http://nwhsguidance.weebly.com/helpful-websites.html,0,0,affordable online colleges guide,Misc,http://www.thesimpledollar.com/affordable-online-colleges,Internal,Middle,11-18-2016,01-12-2016,Misc,TheSimpleDollar.com,5248,y,TSD High Value,11-10-2016
6748,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://effingham.lib.nh.us/resources-databases/,http://effingham.lib.nh.us/,http://www.phsguidance.org/college-planning-information.html,0,0,affordable online colleges,Misc,http://www.thesimpledollar.com/affordable-online-colleges,Internal,Middle,11-18-2016,01-12-2016,Misc,TheSimpleDollar.com,5248,y,TSD High Value,11-10-2016
6749,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://www.sdsm.k12.wi.us/schools/high/Guidance.cfm,http://www.sdsm.k12.wi.us/,http://www.lutherhigh.org/academics/guidance,0,0,personal finance resource,Misc,http://www.thesimpledollar.com/affordable-online-colleges,Internal,Bottom,11-18-2016,01-12-2016,Misc,TheSimpleDollar.com,5248,y,TSD High Value,11-10-2016
6750,RMI,V2 Web Hosting,REV_Webhosting_Resources,REV_Webhosting_Resources,http://shepard.libguides.nccu.edu/c.php?g=287952&p=1914627,http://shepard.libguides.nccu.edu/,http://libguides.nccuslis.org/content.php?pid=689589&sid=5719883,,,Reviews.com Web Hosting,Misc,http://www.reviews.com/web-hosting/,Internal,Middle,11-21-2016,06-17-2016,.EDU,Reviews.com,4849,y,Vertical Review,06-17-2016
6751,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,https://drmci14880.thankyou4caring.org/guidance-and-counseling/college-and-career-resources,https://drmci14880.thankyou4caring.org/,http://2273.thankyou4caring.org/,0,0,online college info,Patial,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,11-21-2016,05-12-2016,Organization,TheSimpleDollar.com,4909,y,TSD High Value,07-08-2016
6752,RMI,V2 Affordable Online Colleges,TSD_AffordableOnlineColleges_PT2,TSD_AffordableOnlineColleges_PT2,http://www.mooreschools.com/Page/24670,http://www.mooreschools.com/,http://www.mooreschools.com/Page/24670,0,0,here,Misc,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,11-21-2016,01-12-2016,Misc,TheSimpleDollar.com,4909,y,TSD High Value,07-08-2016
6753,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_N_HYB12FB,TSD_DisabiltiesCalc_N_HYB12FB,http://apls.tk/,http://apls.tk/,ebulfin.myby.co.uk,,,http://www.thesimpledollar.com/disability-benefits-guide/,URL,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,MIDDLE,11-21-2016,11-09-2016,Misc,thesimpledollar.com,5244,y,TSD Volume,11-09-2016
6754,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_N_HYB12FB,TSD_DisabiltiesCalc_N_HYB12FB,http://apls.tk/,http://apls.tk/,ebulfin.myby.co.uk,,,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,URL,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,MIDDLE,11-21-2016,11-09-2016,Misc,thesimpledollar.com,5244,,TSD Volume,11-09-2016
6755,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.cpcc.edu/financial_aid/fyi/financial-literacy,http://www.cpcc.edu/,,,5,debt calculator,Misc,http://www.thesimpledollar.com/debt-payoff-calculator/,Internal,Middle,11-21-2016,06-10-2016,.EDU,thesimpledollar.com,4847,y,TSD Volume,06-10-2016
6756,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_H_HYB12FB,TSD_DisabiltiesCalc_H_HYB12FB,https://healthtechnology.stonybrookmedicine.edu/shakeitup/project/,https://healthtechnology.stonybrookmedicine.edu,http://healthtechnology.stonybrookmedicine.edu/shakeitup/project,,,Social Security Disability Benefit Calculator,Misc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,11-21-2016,09-28-2016,.EDU,thesimpledollar.com,5149,y,TSD Volume,09-28-2016
6757,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://www.library.arkansas.gov/landing-page/details/lbph-links,http://www.library.arkansas.gov/,http://www.library.arkansas.gov/libraryfortheblind/pages/links.aspx,,,Disability Benefits,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,10-07-2016,.GOV,thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6758,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_J_HYB12FB,TSD_DisabiltiesCalc_J_HYB12FB,https://www.ccpa.net/DocumentCenter/Home/View/8042,https://www.ccpa.net,http://pa-cumberlandcounty.civicplus.com/quicklinks.aspx,,,Disabilities and Health Conditions,Misc,thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,10-12-2016,Misc,thesimpledollar.com,5188,y,TSD Volume,10-12-2016
6759,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_M_HYB12FB,TSD_DisabiltiesCalc_M_HYB12FB,http://biblioguias.cepal.org/discapacidad/trabajo,http://biblioguias.cepal.org/,http://biblioguias.cepal.org/discapacidad,,,The Simple Dollar - Social Security Disability Benefits Guide,Partial,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-22-2016,11-03-2016,Organization,thesimpledollar.com,5234,y,TSD Volume,11-03-2016
6760,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_K_HYB12FB,TSD_DisabiltiesCalc_K_HYB12FB,http://haddonhts.com/links/,http://haddonhts.com,http://haddonhts.com/emergency-management/,,,Disability Benefits Guide – The Simple Dollar,,thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-22-2016,10-19-2016,Misc,thesimpledollar.com,5202,y,TSD Volume,10-19-2016
6761,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_K_HYB12FB,TSD_DisabiltiesCalc_K_HYB12FB,http://haddonhts.com/links/,http://haddonhts.com,http://haddonhts.com/emergency-management/,,,Disability Benefits – Social Security Calculator – The Simple Dollar,,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,11-22-2016,10-19-2016,Misc,thesimpledollar.com,5202,,TSD Volume,10-19-2016
6762,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://pps.k12.va.us/parents/scholarship_information,http://pps.k12.va.us,http://pps.k12.va.us/parents/scholarship_information,,,thesimpledollar.com,URL,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,11-22-2016,11-16-2016,K12,thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6763,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://pps.k12.va.us/parents/scholarship_information,http://pps.k12.va.us,http://pps.k12.va.us/parents/scholarship_information,,,thesimpledollar.com Affordable Online College,Misc,http://www.thesimpledollar.com/affordable-online-colleges/#how-to-save-the-most-when-choosing-an-online-college,Internal,Bottom,11-22-2016,11-16-2016,K12,thesimpledollar.com,5259,,TSD High Value,11-16-2016
6764,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://pps.k12.va.us/parents/scholarship_information,http://pps.k12.va.us,http://pps.k12.va.us/parents/scholarship_information,,,thesimpledollar.com - Fafsa Information,Misc,http://www.thesimpledollar.com/affordable-online-colleges/#the-fafsa,Internal,Bottom,11-22-2016,11-16-2016,K12,thesimpledollar.com,5259,,TSD High Value,11-16-2016
6765,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://pps.k12.va.us/parents/scholarship_information,http://pps.k12.va.us,http://pps.k12.va.us/parents/scholarship_information,,,thesimpledollar.com - Student Budget Calculator,Misc,http://www.thesimpledollar.com/affordable-online-colleges/#student-budget-calculator,Internal,Bottom,11-22-2016,11-16-2016,K12,thesimpledollar.com,5259,,TSD High Value,11-16-2016
6766,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://thunder-mountain-high-school.juneau.schoolblocks.com/counseling-career-center-443533da/career-center-f4a5e54a,http://thunder-mountain-high-school.juneau.schoolblocks.com/,http://west-oso-h-s.west-oso-isd.schoolblocks.com/group/college-and-career-department-b10baa0a,0,0,the simple dollar,exact,http://www.thesimpledollar.com/affordable-online-colleges,Internal,Middle,11-21-2016,05-12-2016,Misc,thesimpledollar.com,5248,y,TSD High Value,11-10-2016
6767,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://www.auburn.wednet.edu/Page/1634,http://www.auburn.wednet.edu,http://www.auburn.wednet.edu/Page/1578,0,0,http://www.thesimpledollar.com/affordable-online-colleges/,URL,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,11-21-2016,01-12-2016,.EDU,thesimpledollar.com,5248,y,TSD High Value,11-10-2016
6768,RMI,Best Savings Account,TSD_BestSavingAccount_FA_FB,TSD_BestSavingAccount_FA_FB,http://angelicagacayan.com/resources/,http://angelicagacayan.com,http://angelicagacayan.com/resources/,0,0,savings calculator,Misc,http://www.thesimpledollar.com/best-savings-account/#personal-savings-calculator,Internal,Middle,11-21-2016,02-25-2016,Misc,thesimpledollar.com,4997,y,TSD High Value,07-28-2016
6769,RMI,Debt Payoff Calculator,TSD_DebtCalculator_FB_PT3,TSD_DebtCalculator_FB_PT3,http://www.eastern.edu/offices-centers/financial-aid-office/resources,http://www.eastern.edu/,,,6,Debt Payoff Calculator,Misc,http://www.thesimpledollar.com/debt-payoff-calculator/,Internal,Middle,11-21-2016,12-15-2015,.EDU,thesimpledollar.com,5092,y,TSD Volume,09-06-2016
6770,RMI,Best Travel Credit Card,TSD_TravelBlog_Editorial,TSD_TravelBlog_Editorial,http://mills.abwe.org/,http://mills.abwe.org/,http://www.mills.abwe.org/,0,0,http://www.thesimpledollar.com/best-travel-credit-card,URL,http://www.thesimpledollar.com/best-travel-credit-card,Internal,Middle,11-21-2016,12-16-2015,Organization,thesimpledollar.com,4848,y,TSD High Value,06-16-2016
6771,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_M_HYB12FB,TSD_DisabiltiesCalc_M_HYB12FB,"http://www.global-sisterhood-network.org/component/option,com_weblinks/catid,85/Itemid,4/",http://www.global-sisterhood-network.org/,http://www.global-sisterhood-network.org/content/view/2963/59/,,5,The Simple Dollar,Exact,http://www.thesimpledollar.com/,Home Page,Middle,11-21-2016,11-03-2016,Organization,thesimpledollar.com,5234,y,TSD Volume,11-03-2016
6772,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_M_HYB12FB,TSD_DisabiltiesCalc_M_HYB12FB,"http://www.global-sisterhood-network.org/component/option,com_weblinks/catid,85/Itemid,4/",http://www.global-sisterhood-network.org/,http://www.global-sisterhood-network.org/content/view/2963/59/,,5,US: Social Security Disabilities Benefits Guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,11-03-2016,Organization,thesimpledollar.com,5234,,TSD Volume,11-03-2016
6773,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_H_HYB12FB,TSD_DisabiltiesCalc_H_HYB12FB,http://www.assistflathead.org/community-resources/disability-self-sufficiency/,http://www.assistflathead.org,http://www.assistflathead.org/community-resources/veterans/,0,0,http://www.thesimpledollar.com/disability-benefits-guide/,URL,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Bottom,11-21-2016,09-28-2016,Organization,thesimpledollar.com,5149,y,TSD Volume,09-28-2016
6774,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_D_S39FB,TSD_DisabiltiesCalc_D_S39FB,http://selfadvocatenet.com/government-non-profit-services/,http://selfadvocatenet.com,http://selfadvocatenet.com/counselling-and-health/,0,4,Social Security Disability Benefits Guide,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Bottom,11-21-2016,07-08-2016,Misc,thesimpledollar.com,4910,y,TSD Volume,07-08-2016
6775,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_A,TSD_DisabiltiesCalc_A,https://bilinguistics.com/disorder/aphasia/,https://bilinguistics.com,http://bilinguistics.com/disorder/aphasia/,0,0,The Simple Dollar,Exact,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,06-17-2016,Misc,thesimpledollar.com,4850,y,TSD Volume,06-16-2016
6776,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_J_HYB12FB,TSD_DisabiltiesCalc_J_HYB12FB,http://caregiversupportservices.com/medicare_interactive/social_security_disability_benefits_guide/index.asp,http://caregiversupportservices.com,http://caregiversupportservices.com/,0,0,For More Information Click Here,Misc,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,10-12-2016,Misc,thesimpledollar.com,5188,y,TSD Volume,10-12-2016
6777,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_J_HYB12FB,TSD_DisabiltiesCalc_J_HYB12FB,http://caregiversupportservices.com/medicare_interactive/social_security_disability_benefits_guide/index.asp,http://caregiversupportservices.com,http://caregiversupportservices.com/,0,0,For More Information Click Here,Misc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,11-21-2016,10-12-2016,Misc,thesimpledollar.com,5188,,TSD Volume,10-12-2016
6778,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://mountcarmelhome.org/About-Us/Helpful-Links,http://mountcarmelhome.org,http://www.mountcarmelhome.org/links/default.aspx,0,0,http://www.thesimpledollar.com/disability-benefits-guide/,URL,http://www.thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-21-2016,06-23-2016,Organization,thesimpledollar.com,4851,y,TSD Volume,06-23-2016
6779,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_B_S39FB,TSD_DisabiltiesCalc_B_S39FB,http://mountcarmelhome.org/About-Us/Helpful-Links,http://mountcarmelhome.org,http://www.mountcarmelhome.org/links/default.aspx,0,0,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,URL,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,11-21-2016,06-23-2016,Organization,thesimpledollar.com,4851,,TSD Volume,06-23-2016
6780,RMI,Best Online Stock Trading Brokers,TSD_OnlineStockTrading,TSD_OnlineStockTrading,http://www.algo.com/topics/roth-ira/articles/can-you-use-life-insurance-as-a-retirement-investment-the-simple-dollar-s6tjma,http://www.algo.com,http://www.bullalgotradingsystems.com/tradestation,0,0,taxable investment account,Misc,http://www.thesimpledollar.com/best-online-stock-trading-brokers/,Internal,Middle,11-28-2016,06-30-2016,Misc,thesimpledollar.com,4891,y,TSD High Value,06-30-2016
6781,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT5,AffordableOnlineColleges_TSD_PT5,http://www.teresahamilton.com/Recommended-Links,http://www.teresahamilton.com/,http://www.teresahamilton.com/recommended-links,0,0,Affordable Online Colleges,Misc,thesimpledollar.com/affordable-online-colleges,Internal,Bottom,12-02-2016,11-29-2016,Misc,thesimpledollar.com,5278,y,TSD High Value,11-29-2016
6782,RMi,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://investinginphilippines.com/,http://investinginphilippines.com/,http://investinginphilippines.com/resources/,1,1,try thesimpledollar's debt payoff calculator,Partial,thesimpledollar.com/debt-payoff-calculator/,Internal,Right,11-28-2016,12-15-2015,Misc,thesimpledollar.com,4847,y,TSD Volume,06-10-2016
6783,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_L_HYB12FB,TSD_DisabiltiesCalc_L_HYB12FB,https://trans4mind.com/self-directed-learning/rights.html,https://trans4mind.com,http://www.trans4mind.com/favorites.html,,,Disability Benefits Guide,Misc,thesimpledollar.com/disability-benefits-guide,Internal,Middle,11-29-2016,10-27-2016,Misc,thesimpledollar.com,5215,y,TSD Volume,10-27-2016
6784,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_J_HYB12FB,TSD_DisabiltiesCalc_J_HYB12FB,http://www.sflupussupport.org/resources-for-people-living-with-lupus.html#assistance,http://www.sflupussupport.org,http://www.sflupussupport.org/resources.html,0,0,http://www.thesimpledollar.com/disability-benefits-guide,URL,thesimpledollar.com/disability-benefits-guide/,Internal,Middle,11-30-2016,10-12-2016,Organization,Thesimpledollar.com,5188,y,TSD Volume,10-12-2016
6785,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_J_HYB12FB,TSD_DisabiltiesCalc_J_HYB12FB,http://www.sflupussupport.org/resources-for-people-living-with-lupus.html#assistance,http://www.sflupussupport.org,http://www.sflupussupport.org/resources.html,0,0,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,URL,thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,11-30-2016,10-12-2016,Organization,Thesimpledollar.com,5188,,TSD Volume,10-12-2016
6786,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,https://bbbscm.org/academic-achievement,https://bbbscm.org,http://bbbscm.org/academic-achievement,0,0,Affordable Online Colleges from the Simple Dollar,Misc,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Middle,11-30-2016,11-16-2016,Organization,thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6787,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://face.dpsk12.org/resources/#1471376621993-654f96c8-44eb,http://face.dpsk12.org,http://face.dpsk12.org/resources-for-parents/more-resources/,0,0,TheSimpleDollar.com,Exact,http://www.thesimpledollar.com/category/education/,Internal,Middle,12-01-2016,11-16-2016,Organization,thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6788,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_C_S39FB,TSD_DisabiltiesCalc_C_S39FB,http://reachforadifference.com/disability.htm,http://reachforadifference.com/,http://reachforadifference.org/links_div.htm,0,0,Social Security Disability Benefit Calculator,Miscc,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,Internal,Middle,12-02-2016,06-30-2016,Misc,Thesimpledollar.com,4877,y,TSD Volume,06-30-2016
6789,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.keandf.com/resources/links/,http://www.keandf.com/,http://www.keandf.com/resources/links/,1,1,360 degrees of financial literacy,Misc,thesimpledollar.com/debt-payoff-calculator/,Internal,Middle,12-02-2016,10-26-2016,Misc,Thesimpledollar.com,4847,y,TSD Volume,06-10-2016
6790,RMI,Debt Payoff Calculator,TSD_DebtCalculator,TSD_DebtCalculator,http://www.hamline.edu/financial-aid/loans/alternative/,http://www.hamline.edu/,https://www.hamline.edu/offices/financial-aid/graduate-plus-loan.html,0,7,repayment calculator,Misc,thesimpledollar.com/debt-payoff-calculator/,Internal,Middle,12-02-2016,11-30-2015,.EDU,Thesimpledollar.com,4847,y,TSD Volume,06-10-2016
6791,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://rocklandmediation.com/programs-and-services/mental-health-residential-services,rocklandmediation.com,,,,disability benefits guide,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6792,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://reachforadifference.com/disability.htm,reachforadifference.com,,,,social security disability benefit calculator,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6793,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://emphysema.net/help.htm,emphysema.net,,,,disability benefits guide,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6794,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://www.heatherdoc.com/,heatherdoc.com,,,,Disability Benefits Guide and Calculator,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6795,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://www.housingandcommunityresources.net/emergency-assistance/financial-empowerment/,housingandcommunityresources.net,,,,Guidance,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6796,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://rebeccagracecollins.com/resources/,rebeccagracecollins.com,,,,http://www.thesimpledollar.com/disability-benefits-guide/,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6797,RMI,Disability Benefit Guide,TSD_DisabiltiesCalc_I_HYB12FB,TSD_DisabiltiesCalc_I_HYB12FB,http://apls.freelinuxhost.com/index.html,apls.freelinuxhost.com,,,,http://www.thesimpledollar.com/disability-benefits-guide/#social-security-disability-benefit-calculator,,http://www.thesimpledollar.com/disability-benefits-guide,,,12-02-2016,,,Thesimpledollar.com,5162,y,TSD Volume,10-07-2016
6798,RMI,Debt Payoff Calculator,TSD_DebtCalculator_FB_PT3,TSD_DebtCalculator_FB_PT3,http://www.keandf.com/resources/links/,keandf.com,,,,360 degrees of financial literacy,,http://www.thesimpledollar.com/debt-payoff-calculator,,,12-02-2016,,,Thesimpledollar.com,5092,y,TSD Volume,09-06-2016
6799,RMI,Debt Payoff Calculator,TSD_DebtCalculator_FB_PT3,TSD_DebtCalculator_FB_PT3,http://scasd.schoolwires.com/site/Default.aspx?PageType=3&DomainID=115&PageID=1246&ViewID=7b97f7ed-8e5e-4120-848f-a8b4987d588f&FlexDataID=4502,scasd.schoolwires.com,,,,debt payoff calculator,,http://www.thesimpledollar.com/debt-payoff-calculator,,,12-02-2016,,,Thesimpledollar.com,5092,y,TSD Volume,09-06-2016
6800,RMI,Debt Payoff Calculator,TSD_DebtCalculator_FB_PT3,TSD_DebtCalculator_FB_PT3,http://drbudgets.com/2016/07/,drbudgets.com,,,,like this one from the simple dollar,,http://www.thesimpledollar.com/debt-payoff-calculator,,,12-02-2016,,,Thesimpledollar.com,5092,y,TSD Volume,09-06-2016
6801,RMI,Debt Payoff Calculator,TSD_DebtCalculator_FB_PT3,TSD_DebtCalculator_FB_PT3,http://www.moneytracker.com/resources/web-sites/,moneytracker.com,,,,the simple dollar,,http://www.thesimpledollar.com/debt-payoff-calculator,,,12-02-2016,,,Thesimpledollar.com,5092,y,TSD Volume,09-06-2016
6802,RMI,V2 Affordable Online Colleges,TSD_AOC_SavingforCollege,TSD_AOC_SavingforCollege,http://wsd3.schoolwires.net/domain/324,wsd3.schoolwires.net,,,,Simple Dollar,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,4788,y,TSD High Value,11-10-2016
6803,RMI,V2 Affordable Online Colleges,TSD_AOC_SavingforCollege,TSD_AOC_SavingforCollege,http://vow.wheelingil.gov/Community/Education/Colleges.asp,vow.wheelingil.gov,,,,www.thesimpledollar.com/affordable-online-colleges/,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,4788,y,TSD High Value,11-10-2016
6804,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT3,AffordableOnlineColleges_TSD_PT3,http://corbinhigh.org/CollegeResources.html,corbinhigh.org,,,,Affordable Online Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,5248,y,TSD High Value,11-10-2016
6805,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://obpc.ppsk12.us/cms/One.aspx?portalId=794578&pageId=2281997,obpc.ppsk12.us,,,,thesimpledollar.com - Student Budget Calculator,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6806,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://jtes.ppsk12.us/cms/One.aspx?portalId=794578&pageId=2281997,jtes.ppsk12.us,,,,thesimpledollar.com - Student Budget Calculator,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6807,RMI,V2 Affordable Online Colleges,AffordableOnlineColleges_TSD_PT4,AffordableOnlineColleges_TSD_PT4,http://les.ppsk12.us/cms/One.aspx?portalId=794578&pageId=2281997,les.ppsk12.us,,,,thesimpledollar.com - Student Budget Calculator,,http://www.thesimpledollar.com/affordable-online-colleges,,,12-02-2016,,,Thesimpledollar.com,5259,y,TSD High Value,11-16-2016
6808,RMI,Student Budgeting Calculator,TSD_StudentBudgetCalc_PT1,TSD_StudentBudgetCalc_PT1,http://aces.nmsu.edu/ces/mymoney/links.html,aces.nmsu.edu,,,,thesimpledollar,,http://www.thesimpledollar.com/student-budgeting-calculator,,,12-02-2016,,,Thesimpledollar.com,4918,y,TSD Volume,07-14-2016
6809,RMI,Student Budgeting Calculator,TSD_StudentBudgetCalc_PT1,TSD_StudentBudgetCalc_PT1,http://mascmahs.org/the-simple-dollar-student-calculator,mascmahs.org,,,,Image,,http://www.thesimpledollar.com/student-budgeting-calculator,,,12-02-2016,,,Thesimpledollar.com,4918,y,TSD Volume,07-14-2016
6810,RMI,Student Budgeting Calculator,TSD_StudentBudgetCalc_PT1,TSD_StudentBudgetCalc_PT1,http://readylc.com/index.aspx?NID=1457,readylc.com,,,,Student Budgeting Calculator,,http://www.thesimpledollar.com/student-budgeting-calculator,,,12-02-2016,,,Thesimpledollar.com,4918,y,TSD Volume,07-14-2016
6811,RMI,Student Budgeting Calculator,TSD_StudentBudgetCalc_PT1,TSD_StudentBudgetCalc_PT1,http://www.cityofleaguecity.com/index.aspx?NID=1457,cityofleaguecity.com,,,,Student Budgeting Calculator,,http://www.thesimpledollar.com/student-budgeting-calculator,,,12-02-2016,,,Thesimpledollar.com,4918,y,TSD Volume,07-14-2016
