Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,Total Bucketed,Total Bucketing/Auto Responses,Total Bucketing/Positive Responses,Total Bucketing/Negative Responses,Total Bucketing/Hard Bounces,Total Bucketing/Wrong Contact,Total Response Rate %,Total Auto Responses %,Total Positive Responses %,Total Negative Responses %,Total Link Promises,Total Open Threads,Total Closed,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Total Closed/Do Not Contact,Total Closed/Not Interested,Total Closed/Not Relevant,Total Closed/No Response,Total Closed/Wrong Contact,Age of Campaign (Day),Age of Campaign (Week),Projected Links Built To Date,Performance - Links Builts Vs. Projected to Date,Performance Status,Campaign Performance: History/Notes/Issues,Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date,# of DNC,# of GOV Links,# of EDU Links,Total T2 Sent,# of ULD
4875,RM_CollegeDegreeOptions_AOCDegree_BL_CMN,883,AccreditedOnlineColleges.org,AOC-Degree-Programs,RMI,,College Degree Options Resources,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1A_XZr2NT6v1t8A6dyG4xyu8ku3q2sWOtd3sGwOT2hd4/edit#gid=823778127,6168,791,05-03-2016,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",05-03-2016,369,53.350189633375%,https://docs.google.com/spreadsheets/d/1jlEANslGbWLhiRX-7RhKdjRv7dUB8Mlj0n2JLNkufEw/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=397; Cleaned for Email Marketing=369(Good Contacts=245, Duplicate Database=124); DNC Domain=6; Bad Email=1; Duplicate=4; Email DNC=17; Foreign=0; Attrition=7.05% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4875&z=bgfd,,,,,,,,,,,,,,0,,0%,4875,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4875,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4875&z=bgfd,368,,05-14-2016,05-14-2016,3,0,0,,0
4876,RM_DistanceLearning_AOCDegree_BL_CMN,883,AccreditedOnlineColleges.org,AOC-Degree-Programs,RMI,,distancelearn.about.com distance-educator.com irrodl.org dl.ket.org learn4good.com Backlinks,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1S1f7wUO9x7VYJ6UzKW5LCNtmkfAYMgEDv8-36VYpPEk/edit#gid=2029335873,"12,742",956,05-03-2016,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",05-03-2016,427,55.334728033473%,https://docs.google.com/spreadsheets/d/1Yj1uL17yOuSF89NEZy2HTtqjEq0sbaWnz3n_mwxt9tY/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=448; Cleaned for Email Marketing=427(Good Contacts=283, Duplicate Database=144); DNC Domain=2; Bad Email=0; Duplicate=3; Email DNC=14; Foreign=2; Attrition=4.69% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4876&z=bgfd,,,,,,,,,,,,,,0,,0%,4876,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4876,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4876&z=bgfd,427,,05-15-2016,05-15-2016,0,0,0,,0
4877,SPLIT_AOCDegree_CMN,883,AccreditedOnlineColleges.org,AOC-Degree-Programs,RMI,,RM_BlackAmericanFunding_OnlineSchoolsFinancialAidMinority_BL_CMN RM_CareerExploration_OnlineSchoolsHS_BL_CMN RM_CollegeandCareerPlanning_OnlineSchoolsCollege_RS_CMN RM_ContinuingEducation_OnlineSchoolsGraduate_RS_CMN RM_ElementaryOnlineEducation_OnlineSchoolsElementary_RS_CMN RM_FurtherEducation_OnlineSchoolsGraduate_RS_CMN RM_GradCareers_OnlineSchoolsGraduate_BL_CMN RM_GradSchooEducation_OnlineSchoolsGraduate_BL_CMN RM_GradSchoolPreparation_OnlineSchoolsGraduate_BL_CMN RM_GraduateandProfessionalExams_OnlineSchoolsGraduate_RS_CMN RM_GraduateSchoolSurvivalGuide_OnlineSchoolsGraduate_RS_CMN RM_GRE_OnlineSchoolsGraduate_RS_CMN RM_HigherEducation_OnlineSchoolsGraduate_BL_CMN RM_HigherEducation_OnlineSchoolsGraduate_RS_CMN RM_HighSchoolOnlineEducation_OnlineSchoolsHS_RS_CMN RM_KidsOnlineLearning_OnlineSchoolsElementary_BL_CMN RM_MiddleSchoolOnlineEducation_OnlineSchoolsMS_RS_CMN RM_MiddleSchoolParents_OnlineSchoolsMS_RS_CMN RM_MinorityFunding_OnlineSchoolsFinancialAidMinority_BL_CMN RM_MSDegree_OnlineSchoolsGraduate_RS_CMN RM_OnlineEducationOptions_OnlineSchoolsHS_BL_CMN RM_OnlineSchooling_1_OnlineSchools_BL_CMN RM_OnlineSchooling_2_OnlineSchools_BL_CMN RM_Postgraduate_OnlineSchoolsGraduate_RS_CMN RM_PostgraduateEducation_OnlineSchoolsGraduate_BL_CMN SPLIT,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1vvW6b85Vd4JgEXscwqTwYwTTJi_lu-Xlu77GCdnPbSo/edit#gid=0,567,554,,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",,506,8.6642599277978%,https://docs.google.com/spreadsheets/d/1_f54VGPeEcChgEGs7RGsUUz5oZ2305iziyIkEQc0QTI/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=552; Cleaned for Email Marketing=506(Good Contacts=319, Duplicate Database=187); DNC Domain=11; Bad Email=0; Duplicate=12; Email DNC=23; Foreign=0; Attrition=8.33% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4877&z=bgfd,,,,,,,,,,,,,,0,,0%,4877,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4877,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4877&z=bgfd,504,,,,0,0,0,,0
4878,RM_OpenOnlineEducation_AOCCollegesthatOfferLaptops_BL_CMN,884,AccreditedOnlineColleges.org,AOC-Online-Colleges-That-Offer-Laptops-For-Students,RMI,,aie.org iversity.org openuped.eu canvas.net open2study.com mooc.ca Backlinks,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1OMy_NhfJhB948ViIcAa2Kt7TJeT2nOQ8QFdf3O0s3HI/edit#gid=1927423521,"10,982",1066,05-04-2016,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",05-04-2016,329,69.136960600375%,https://docs.google.com/spreadsheets/d/1VmSHBXnWGDI4kTEgU4cRlwG5Won_5eaioJ7GuQMGMLk/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=367; Cleaned for Email Marketing=329(Good Contacts=129, Duplicate Database=200); DNC Domain=2; Bad Email=1; Duplicate=16; Email DNC=18; Foreign=1; Attrition=10.35% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4878&z=bgfd,,,,,,,,,,,,,,0,,0%,4878,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4878,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4878&z=bgfd,328,,05-12-2016,05-12-2016,0,0,0,,0
4879,SPLIT_AOCCollegesthatOfferLaptops_CMN,884,AccreditedOnlineColleges.org,AOC-Online-Colleges-That-Offer-Laptops-For-Students,RMI,,RM_ContinuingEducation_OnlineSchoolsGraduate_RS_CMN RM_CouncilOfGraduateSchools_OnlineSchoolsGraduate_RS_CMN RM_FurtherEducation_OnlineSchoolsGraduate_RS_CMN RM_GradCareers_OnlineSchoolsGraduate_BL_CMN RM_GradSchooEducation_OnlineSchoolsGraduate_BL_CMN RM_GradSchoolPreparation_OnlineSchoolsGraduate_BL_CMN RM_GraduateandProfessionalExams_OnlineSchoolsGraduate_RS_CMN RM_GraduateSchoolSurvivalGuide_OnlineSchoolsGraduate_RS_CMN RM_GRE_OnlineSchoolsGraduate_RS_CMN RM_HigherEducation_OnlineSchoolsGraduate_BL_CMN RM_HigherEducation_OnlineSchoolsGraduate_RS_CMN RM_MSDegree_OnlineSchoolsGraduate_RS_CMN RM_Postgraduate_OnlineSchoolsGraduate_RS_CMN RM_PostgraduateEducation_OnlineSchoolsGraduate_BL_CMN RM_TheCompleteUniversityGuideUK_OnlineSchoolsGraduate_BL_CMN SPLIT,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1WQsLb0BQeRy7ylnnAp5VYx_1yaxmtf78MhZdKZo6t3g/edit#gid=0,275,261,,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",,215,17.624521072797%,https://docs.google.com/spreadsheets/d/13whbblqCJi0GNF6uz_kB6S7MM0EMdr5Mp3s1EDYD108/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=260; Cleaned for Email Marketing=215(Good Contacts=107, Duplicate Database=108); DNC Domain=25; Bad Email=0; Duplicate=13; Email DNC=6; Foreign=1; Attrition=17.31% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4879&z=bgfd,,,,,,,,,,,,,,0,,0%,4879,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4879,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4879&z=bgfd,215,,,,0,0,0,,0
4880,SPLIT_2_OnlineSchoolsHS_CMN,873,OnlineSchools.org,OS-High-School,RMI,,RM_College&CareerReadiness_AOC_BL_CMN RM_CollegeandCareerPlanning_OnlineSchoolsCollege_RS_CMN RM_CollegeAndUniversityLinks_1_AOC_BL_CMN RM_CollegeAndUniversityLinks_4_AOC_BL_CMN RM_CollegeAndUniversityLinks_5_AOC_BL_CMN RM_CollegeCareers_AOC_BL_CMN RM_CollegeDegreesInformation_2_AOCDegree_BL_CMN RM_CollegeSearch_AOCCollegesthatOfferLaptops_RS_CMN RM_ConsiderGradSchool_OnlineSchoolsGraduate_RS_CMN RM_DigitalLearning_AOCCollegesthatOfferLaptops_RS_CMN RM_ExploreGradSchool_OnlineSchoolsGraduate_RS_CMN RM_FurtherEducation_OnlineSchoolsGraduate_RS_CMN RM_GradCareers_OnlineSchoolsGraduate_BL_CMN RM_GraduateSchoolPlanning_OnlineSchoolsGraduate_RS_CMN RM_GraduateSchoolSurvivalGuide_OnlineSchoolsGraduate_RS_CMN RM_HigherEducation_OnlineSchoolsGraduate_BL_CMN RM_JuniorSchool_OnlineSchoolsMS_RS_CMN RM_MappingYourFuture_AOCDegree_RS_CMN RM_MSDegree_OnlineSchoolsGraduate_RS_CMN RM_OnlineDegreeSearch_1_AOCDegree_BL_CMN RM_OnlineDegreeSearch_2_AOCDegree_BL_CMN RM_PrimarySchool_OnlineSchoolsElementary_RS_CMN RM_SchoolReviews_AOC_BL_CMN SPLIT,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1G_wSFIxL61SxomiLyzJppIcjy08YDAgL7tvivo227bU/edit#gid=0,106,105,,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",,101,3.8095238095238%,https://docs.google.com/spreadsheets/d/1lsRoxCgT4u6y3uGol3SbL-F8UNNmK3kwlLpYs0y9hy8/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=105; Cleaned for Email Marketing=101(Good Contacts=27, Duplicate Database=74); DNC Domain=2; Bad Email=0; Duplicate=0; Email DNC=2; Foreign=0; Attrition=3.81% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4880&z=bgfd,,,,,,,,,,,,,,0,,0%,4880,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4880,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4880&z=bgfd,100,,,,0,0,0,,0
4881,SPLIT_AOC_CMN,880,AccreditedOnlineColleges.org,AOC-Accredited-Online-Colleges,RMI,,RM_College&CareerReadiness_AOC_BL_CMN RM_CollegeAndUniversityLinks_5_AOC_BL_CMN RM_CollegeCareers_AOC_BL_CMN RM_CollegeDegreesInformation_2_AOCDegree_BL_CMN RM_DigitalLearning_AOCCollegesthatOfferLaptops_RS_CMN RM_DistanceLearning_AOCDegree_BL_CMN RM_HigherEducation_OnlineSchoolsGraduate_RS_CMN RM_JuniorSchool_OnlineSchoolsMS_RS_CMN RM_OpenOnlineEducation_AOCCollegesthatOfferLaptops_BL_CMN RM_PrimarySchool_OnlineSchoolsElementary_RS_CMN RM_SeniorSchool_OnlineSchoolsHS_RS_CMN SPLIT,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1vPrEAOC6v9iNVCrMT0geNnjc48IyoQr-JfRWxWP_HAo/edit#gid=0,238,235,,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",,227,3.404255319149%,https://docs.google.com/spreadsheets/d/1TZAq4ydy5WxqXbTWFko8wvhwyjAqUK2pOKRSurb0Ao8/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=235; Cleaned for Email Marketing=227(Good Contacts=160, Duplicate Database=67); DNC Domain=6; Bad Email=0; Duplicate=1; Email DNC=0; Foreign=1; Attrition=3.40% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4881&z=bgfd,,,,,,,,,,,,,,0,,0%,4881,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4881,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4881&z=bgfd,225,,,,0,0,0,,0
4882,SPLIT_2_AOCCollegesthatOfferLaptops_CMN,884,AccreditedOnlineColleges.org,AOC-Online-Colleges-That-Offer-Laptops-For-Students,RMI,,RM_College&CareerReadiness_AOC_BL_CMN RM_CollegeandCareerPlanning_OnlineSchoolsCollege_RS_CMN RM_CollegeAndUniversityLinks_4_AOC_BL_CMN RM_CollegeAndUniversityLinks_5_AOC_BL_CMN RM_CollegeCareers_AOC_BL_CMN RM_CollegeDegreesInformation_2_AOCDegree_BL_CMN RM_CollegeSearch_AOCCollegesthatOfferLaptops_RS_CMN RM_ConsiderGradSchool_OnlineSchoolsGraduate_RS_CMN RM_ContinuingEducation_OnlineSchoolsGraduate_RS_CMN RM_DigitalLearning_AOCCollegesthatOfferLaptops_RS_CMN RM_FurtherEducation_OnlineSchoolsGraduate_RS_CMN RM_GradCareers_OnlineSchoolsGraduate_BL_CMN RM_GraduateSchoolPlanning_OnlineSchoolsGraduate_RS_CMN RM_JuniorSchool_OnlineSchoolsMS_RS_CMN RM_OnlineDegreeProgram_AOCDegree_RS_CMN RM_OnlineDegreeSearch_2_AOCDegree_BL_CMN RM_PrimarySchool_OnlineSchoolsElementary_RS_CMN RM_SchoolReviews_AOC_BL_CMN RM_SeniorSchool_OnlineSchoolsHS_RS_CMN SPLIT,https://docs.google.com/document/d/1keWfdRZ0bsE_DvFqdsxl4b39koBjyhT2tLJCXKeN_gw/edit,https://docs.google.com/spreadsheets/d/1iNVGr9ManpSI_X6t1el8KlBPS5veWl7_NhSgpo3uGMw/edit#gid=0,166,156,,11. CF Complete/Ready for Email Marketing,"""Donio, Julie Ann Marie"" <1>",,149,4.4871794871795%,https://docs.google.com/spreadsheets/d/1KoBltNGWW9lAMdEM_eu7ieGB_Mrpen2ahBChKF-GE5I/edit#gid=1609142150,"[MAY-16-16 anjo villanueva] Actual Contacts=156; Cleaned for Email Marketing=149(Good Contacts=79, Duplicate Database=70); DNC Domain=2; Bad Email=0; Duplicate=4; Email DNC=1; Foreign=0; Attrition=4.49% ;Uploaded contacts include Duplicate Database",,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4882&z=bgfd,,,,,,,,,,,,,,0,,0%,4882,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,4882,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4882&z=bgfd,149,,,,1,0,0,,0
4730,NRR_Alabama_CMN_OCNET,818,OnlineColleges.net,Alabama,RMI,,,,,532,532,,1. Not Started,,04-26-2016,514,3.3834586466165%,https://drive.google.com/open?id=1seSeK4RsaluGCWyeH9eRBU3ts1gdyTI49yH30Mcz4og,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/alabama/,,https://docs.google.com/spreadsheets/d/12uQ8thjxNKkJbVNsXZc_7A2iRm-o7j3Syv5rFA2DrPQ/edit#gid=1716671053,,,,514,3.855,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4730&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,0.19455252918288%,0.7122%,4730,0,0,0,0,0,258 days,36,3.660708,-2.660708,<font color=red><b>Under Performing</b></font>,,4730,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4730&z=bgfd,514,04-28-2016,,,4,0,0,0,1
4731,NRR_Alabama_EdLabs_OCNET,818,OnlineColleges.net,Alabama,RMI,,,,,1199,1199,,1. Not Started,,04-26-2016,1182,1.417848206839%,https://drive.google.com/open?id=1J6nwlRP_sF5atWRRizCOXSX5k_7ENweK37_OgzOalRk,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/alabama/,,https://docs.google.com/spreadsheets/d/1oaEyGs8SU1BjZ_lqBUURYhobZ6DSoNO_dKIFvU5VSeg/edit#gid=1716671053,,,,1182,8.865,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4731&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0%,0.7122%,4731,0,0,0,0,0,258 days,36,8.418204,-8.418204,<font color=red><b>Under Performing</b></font>,,4731,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4731&z=bgfd,1182,04-28-2016,,,4,0,0,0,0
4732,NRR_Alaska_CMN_OCNET,819,OnlineColleges.net,Alaska,RMI,,,,,55,55,,1. Not Started,,04-26-2016,55,0%,https://drive.google.com/open?id=1XWQok_i1RfN8ZIt_muxjH5O7muZC-bzL-2x7FmRBaX4,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/alaska/,,https://docs.google.com/spreadsheets/d/1Q07ao8mBD2OD5wnSWntFXOjnu8TR_gIjANzPFWU1UGI/edit#gid=1716671053,,,,55,0.4125,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4732&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0%,0.7122%,4732,0,0,0,0,0,258 days,36,0.39171,-0.39171,<font color=red><b>Under Performing</b></font>,,4732,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4732&z=bgfd,55,04-28-2016,,,2,0,0,0,0
4733,NRR_Alaska_EdLabs_OCNET,819,OnlineColleges.net,Alaska,RMI,,,,,255,255,,1. Not Started,,04-26-2016,411,-61.176470588235%,https://drive.google.com/open?id=1GRIMVMhbdHhWB0ktfagmMwILVGx6nOj_ArrvDxJRzrQ,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/alaska/,,https://docs.google.com/spreadsheets/d/1oFPZl9AfTxj2Lw11xrwx5Ef_JniIgngjboWPL_N4xW0/edit#gid=1716671053,,,,411,3.0825,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4733&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0%,0.7122%,4733,0,0,0,0,0,258 days,36,2.927142,-2.927142,<font color=red><b>Under Performing</b></font>,,4733,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4733&z=bgfd,411,04-28-2016,,,2,0,0,0,0
4734,NRR_Arizona_CMN_OCNET,820,OnlineColleges.net,Arizona,RMI,,,,,,,,1. Not Started,,04-26-2016,245,,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/arizona/,,https://docs.google.com/spreadsheets/d/1ynmk7cu5HeqVLI7WZoVEIURDmRG5vQWjx5m5ogmhMI8/edit#gid=1716671053,,,,245,1.8375,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4734&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,0,0%,0.7122%,4734,0,0,0,0,0,258 days,36,1.74489,-1.74489,<font color=red><b>Under Performing</b></font>,,4734,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4734&z=bgfd,244,04-28-2016,,,3,0,0,0,0
4735,NRR_Arizona_EdLabs_OCNET,820,OnlineColleges.net,Arizona,RMI,,,,,2164,2164,,1. Not Started,,04-26-2016,2095,3.18853974122%,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/arizona/,,https://docs.google.com/spreadsheets/d/1L0HlSmbCEcA-pO4pAHU80_Et2QhARWSNQtDZd1nVEuA/edit#gid=1716671053,,,,2095,15.7125,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4735&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,2,0.09546539379475%,0.7122%,4735,0,0,0,0,0,258 days,36,14.92059,-12.92059,<font color=red><b>Under Performing</b></font>,,4735,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4735&z=bgfd,2095,04-28-2016,,,14,0,0,0,2
4736,NRR_Arkansas_CMN_OCNET,821,OnlineColleges.net,Arkansas,RMI,,,,,132,132,,1. Not Started,,04-26-2016,128,3.030303030303%,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/arkansas/,,https://docs.google.com/spreadsheets/d/1j1gGxveK15DCI7hkz_sFX5l4y4hBoAbviD_hakS0BGU/edit#gid=1716671053,,,,128,0.96,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4736&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,1,0.78125%,0.7122%,4736,0,0,0,0,0,258 days,36,0.911616,0.088384,<font color=green><b>Performing</b></font>,,4736,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4736&z=bgfd,128,04-28-2016,,,0,0,1,0,1
4737,NRR_Arkansas_EdLabs_OCNET,821,OnlineColleges.net,Arkansas,RMI,,,,,654,654,,1. Not Started,,04-26-2016,1029,-57.339449541284%,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/arkansas/,,https://docs.google.com/spreadsheets/d/1CDiQrtNLCSwWd06b1ZO-hrIo4B90MLyh2vmb0iYAFeE/edit#gid=1716671053,,,,1029,7.7175,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4737&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,3,0.29154518950437%,0.7122%,4737,0,0,0,0,0,258 days,36,7.328538,-4.328538,<font color=red><b>Under Performing</b></font>,,4737,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4737&z=bgfd,1029,04-28-2016,,,5,0,0,0,3
4738,NRR_California_CMN_OCNET,822,OnlineColleges.net,California,RMI,,,,,1552,1552,,1. Not Started,,04-26-2016,1572,-1.2886597938144%,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/california/,,https://docs.google.com/spreadsheets/d/1frsav4CviCQLY52lGwHuP9sgstaicVPa4lUZ-PZiMhc/edit#gid=1716671053,,,,1572,11.79,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4738&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,6,0.12722646310433%,0.7122%,4738,0,0,0,0,0,258 days,36,11.195784,-5.195784,<font color=red><b>Under Performing</b></font>,,4738,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4738&z=bgfd,1571,04-28-2016,,,6,0,0,0,2
4739,NRR_California_EdLabs_OCNET,822,OnlineColleges.net,California,RMI,,,,,8915,8915,,1. Not Started,,04-26-2016,8489,4.7784632641615%,,,7. Email Marketing In Progress,,,04-28-2016,http://www.onlinecolleges.net/california/,,https://docs.google.com/spreadsheets/d/15m-gW27NfA-TMFp2Yk89OS94KtSH9m7iVenXuc2AW9M/edit#gid=1716671053,,,,8489,63.6675,,,1,https://donniedinh.quickbase.com/db/bkmbxcgut?a=API_GenAddRecordForm&_fid_6=4739&z=bgfd,0,0,0,0,0,0,0%,0%,0%,0%,0,0,0,4,0.035339851572623%,0.7122%,4739,0,0,0,0,0,258 days,36,60.458658,-56.458658,<font color=red><b>Under Performing</b></font>,,4739,https://donniedinh.quickbase.com/db/bkmbxb9n2?a=API_GenAddRecordForm&_fid_31=4739&z=bgfd,8489,04-28-2016,,,31,0,1,0,3
